"EP_PlotID","exploratory","plant_genus","plant_species","inflorescences_qcm","survey","date","LUI","Year"
"AEG25","ALB","Plantago","Plantago media",25,3,2009-08-05,0.0110834433483027,"2009"
"AEG25","ALB","Plantago","Plantago media",25,4,2009-08-08,0.0110834433483027,"2009"
"AEG25","ALB","Potentillla","Potentilla erecta",120,1,2009-07-26,0.0110834433483027,"2009"
"AEG25","ALB","Potentillla","Potentilla erecta",120,2,2009-07-30,0.0110834433483027,"2009"
"AEG25","ALB","Potentillla","Potentilla erecta",215,3,2009-08-05,0.0110834433483027,"2009"
"AEG25","ALB","Potentillla","Potentilla erecta",60,4,2009-08-08,0.0110834433483027,"2009"
"AEG25","ALB","Prunella","Prunella grandiflora",50,1,2009-07-26,0.0110834433483027,"2009"
"AEG25","ALB","Prunella","Prunella grandiflora",70,2,2009-07-30,0.0110834433483027,"2009"
"AEG25","ALB","Prunella","Prunella grandiflora",45,3,2009-08-05,0.0110834433483027,"2009"
"AEG25","ALB","Prunella","Prunella grandiflora",50,4,2009-08-08,0.0110834433483027,"2009"
"AEG25","ALB","Rhinanthus","Rhinanthus alectorolophus",20,1,2009-07-26,0.0110834433483027,"2009"
"AEG25","ALB","Rhinanthus","Rhinanthus alectorolophus",30,3,2009-08-05,0.0110834433483027,"2009"
"AEG25","ALB","Rhinanthus","Rhinanthus alectorolophus",30,4,2009-08-08,0.0110834433483027,"2009"
"AEG25","ALB","Scabiosa","Scabiosa columbaria",72,1,2009-07-26,0.0110834433483027,"2009"
"AEG25","ALB","Scabiosa","Scabiosa columbaria",130,2,2009-07-30,0.0110834433483027,"2009"
"AEG25","ALB","Scabiosa","Scabiosa columbaria",105,3,2009-08-05,0.0110834433483027,"2009"
"AEG25","ALB","Scabiosa","Scabiosa columbaria",120,4,2009-08-08,0.0110834433483027,"2009"
"AEG25","ALB","Teucrium","Teucrium chamaedrys",60,2,2009-07-30,0.0110834433483027,"2009"
"AEG25","ALB","Teucrium","Teucrium chamaedrys",10,1,2009-07-26,0.0110834433483027,"2009"
"AEG25","ALB","Teucrium","Teucrium chamaedrys",80,3,2009-08-05,0.0110834433483027,"2009"
"AEG25","ALB","Teucrium","Teucrium chamaedrys",80,4,2009-08-08,0.0110834433483027,"2009"
"AEG25","ALB","Teucrium","Teucrium montanum",20,2,2009-07-30,0.0110834433483027,"2009"
"AEG25","ALB","Thymus","Thymus pulegioides",700,2,2009-07-30,0.0110834433483027,"2009"
"AEG25","ALB","Thymus","Thymus pulegioides",350,3,2009-08-05,0.0110834433483027,"2009"
"AEG25","ALB","Thymus","Thymus pulegioides",210,4,2009-08-08,0.0110834433483027,"2009"
"AEG25","ALB","Thymus","Thymus pulegioides",970,1,2009-07-26,0.0110834433483027,"2009"
"AEG25","ALB","Trifolium","Trifolium dubium",30,2,2009-07-30,0.0110834433483027,"2009"
"AEG25","ALB","Trifolium","Trifolium pratense",155,1,2009-07-26,0.0110834433483027,"2009"
"AEG25","ALB","Trifolium","Trifolium pratense",110,2,2009-07-30,0.0110834433483027,"2009"
"AEG25","ALB","Trifolium","Trifolium pratense",70,3,2009-08-05,0.0110834433483027,"2009"
"AEG25","ALB","Trifolium","Trifolium pratense",35,4,2009-08-08,0.0110834433483027,"2009"
"AEG25","ALB","Trifolium","Trifolium repens",30,1,2009-07-26,0.0110834433483027,"2009"
"AEG25","ALB","Trifolium","Trifolium repens",30,2,2009-07-30,0.0110834433483027,"2009"
"AEG25","ALB","Trifolium","Trifolium repens",25,3,2009-08-05,0.0110834433483027,"2009"
"AEG25","ALB","Trifolium","Trifolium repens",10,4,2009-08-08,0.0110834433483027,"2009"
"AEG25","ALB","Vicia","Vicia sativa",5,2,2009-07-30,0.0110834433483027,"2009"
"AEG26","ALB","Asperula","Asperula cyanchica",30,2,2009-07-29,0.0521323582651508,"2009"
"AEG26","ALB","Betonica","Betonica officinalis",20,2,2009-07-29,0.0521323582651508,"2009"
"AEG26","ALB","Campanula","Campanula rotundifolia",95,1,2009-07-26,0.0521323582651508,"2009"
"AEG26","ALB","Campanula","Campanula rotundifolia",135,2,2009-07-29,0.0521323582651508,"2009"
"AEG26","ALB","Campanula","Campanula rotundifolia",280,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Campanula","Campanula rotundifolia",128,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Carlina","Carlina acaulis",10,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Cirsium","Cirsium acaule",40,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Cirsium","Cirsium acaule",90,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Daucus","Daucus carota",180,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Euphrasia","Euphrasia officinalis ssp. Rostkoviana",220,1,2009-07-26,0.0521323582651508,"2009"
"AEG26","ALB","Euphrasia","Euphrasia officinalis ssp. Rostkoviana",110,2,2009-07-29,0.0521323582651508,"2009"
"AEG26","ALB","Euphrasia","Euphrasia officinalis ssp. Rostkoviana",350,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Euphrasia","Euphrasia officinalis ssp. Rostkoviana",155,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Helianthemum","Helianthemum nummularium",15,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Hieracium","Hieracium pilosella",10,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Hypericum","Hypericum perforatum",30,1,2009-07-26,0.0521323582651508,"2009"
"AEG26","ALB","Hypericum","Hypericum perforatum",50,2,2009-07-29,0.0521323582651508,"2009"
"AEG26","ALB","Hypericum","Hypericum perforatum",50,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Hypericum","Hypericum perforatum",40,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Leontodon","Leontodon hispidus",140,1,2009-07-26,0.0521323582651508,"2009"
"AEG26","ALB","Leontodon","Leontodon hispidus",5,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Leontodon","Leontodon hispidus",10,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Lotus","Lotus corniculatus",270,1,2009-07-26,0.0521323582651508,"2009"
"AEG26","ALB","Lotus","Lotus corniculatus",310,2,2009-07-29,0.0521323582651508,"2009"
"AEG26","ALB","Lotus","Lotus corniculatus",260,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Lotus","Lotus corniculatus",100,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Medicago","Medicago lupulina",30,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Ononis","Ononis spinosa",130,1,2009-07-26,0.0521323582651508,"2009"
"AEG26","ALB","Ononis","Ononis spinosa",20,2,2009-07-29,0.0521323582651508,"2009"
"AEG26","ALB","Origanum","Origanum vulgare",10,2,2009-07-29,0.0521323582651508,"2009"
"AEG26","ALB","Origanum","Origanum vulgare",30,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Origanum","Origanum vulgare",30,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Pimpinella","Pimpinella saxifraga",138,1,2009-07-26,0.0521323582651508,"2009"
"AEG26","ALB","Pimpinella","Pimpinella saxifraga",300,2,2009-07-29,0.0521323582651508,"2009"
"AEG26","ALB","Pimpinella","Pimpinella saxifraga",720,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Pimpinella","Pimpinella saxifraga",390,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Plantago","Plantago major",5,2,2009-07-29,0.0521323582651508,"2009"
"AEG26","ALB","Plantago","Plantago major",20,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Plantago","Plantago major",10,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Plantago","Plantago media",140,1,2009-07-26,0.0521323582651508,"2009"
"AEG26","ALB","Plantago","Plantago media",60,2,2009-07-29,0.0521323582651508,"2009"
"AEG26","ALB","Plantago","Plantago media",15,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Plantago","Plantago media",10,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Prunella","Prunella vulgaris",625,1,2009-07-26,0.0521323582651508,"2009"
"AEG26","ALB","Prunella","Prunella vulgaris",365,2,2009-07-29,0.0521323582651508,"2009"
"AEG26","ALB","Prunella","Prunella vulgaris",375,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Prunella","Prunella vulgaris",110,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Rhinanthus","Rhinanthus minor",1610,1,2009-07-26,0.0521323582651508,"2009"
"AEG26","ALB","Rhinanthus","Rhinanthus minor",1190,2,2009-07-29,0.0521323582651508,"2009"
"AEG26","ALB","Rhinanthus","Rhinanthus minor",1170,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Rhinanthus","Rhinanthus minor",690,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Scabiosa","Scabiosa columbaria",270,1,2009-07-26,0.0521323582651508,"2009"
"AEG26","ALB","Scabiosa","Scabiosa columbaria",145,2,2009-07-29,0.0521323582651508,"2009"
"AEG26","ALB","Scabiosa","Scabiosa columbaria",155,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Scabiosa","Scabiosa columbaria",50,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Teucrium","Teucrium chamaedrys",20,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Thymus","Thymus pulegioides",355,1,2009-07-26,0.0521323582651508,"2009"
"AEG26","ALB","Thymus","Thymus pulegioides",250,2,2009-07-29,0.0521323582651508,"2009"
"AEG26","ALB","Thymus","Thymus pulegioides",130,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Thymus","Thymus pulegioides",100,4,2009-08-09,0.0521323582651508,"2009"
"AEG26","ALB","Trifolium","Trifolium pratense",845,1,2009-07-26,0.0521323582651508,"2009"
"AEG26","ALB","Trifolium","Trifolium pratense",380,2,2009-07-29,0.0521323582651508,"2009"
"AEG26","ALB","Trifolium","Trifolium pratense",285,3,2009-08-07,0.0521323582651508,"2009"
"AEG26","ALB","Trifolium","Trifolium pratense",95,4,2009-08-09,0.0521323582651508,"2009"
"AEG3","ALB","Achillea","Achillea millefolium agg.",130,1,2009-07-28,0.299730561970747,"2009"
"AEG3","ALB","Achillea","Achillea millefolium agg.",270,2,2009-07-31,0.299730561970747,"2009"
"AEG3","ALB","Achillea","Achillea millefolium agg.",410,3,2009-08-06,0.299730561970747,"2009"
"AEG3","ALB","Achillea","Achillea millefolium agg.",595,4,2009-08-12,0.299730561970747,"2009"
"AEG3","ALB","Bellis","Bellis perennis",5,4,2009-08-12,0.299730561970747,"2009"
"AEG3","ALB","Campanula","Campanula rotundifolia",10,2,2009-07-31,0.299730561970747,"2009"
"AEG3","ALB","Campanula","Campanula rotundifolia",15,3,2009-08-06,0.299730561970747,"2009"
"AEG3","ALB","Campanula","Campanula rotundifolia",50,4,2009-08-12,0.299730561970747,"2009"
"AEG3","ALB","Galium","Galium mollugo agg.",235,1,2009-07-28,0.299730561970747,"2009"
"AEG3","ALB","Galium","Galium mollugo agg.",440,2,2009-07-31,0.299730561970747,"2009"
"AEG3","ALB","Galium","Galium mollugo agg.",540,3,2009-08-06,0.299730561970747,"2009"
"AEG3","ALB","Galium","Galium mollugo agg.",700,4,2009-08-12,0.299730561970747,"2009"
"AEG3","ALB","Geranium","Geranium pratense",20,1,2009-07-28,0.299730561970747,"2009"
"AEG3","ALB","Geranium","Geranium pratense",20,2,2009-07-31,0.299730561970747,"2009"
"AEG3","ALB","Geranium","Geranium pyrenaicum",50,2,2009-07-31,0.299730561970747,"2009"
"AEG3","ALB","Geranium","Geranium pyrenaicum",5,3,2009-08-06,0.299730561970747,"2009"
"AEG3","ALB","Geranium","Geranium sylvaticum",20,3,2009-08-06,0.299730561970747,"2009"
"AEG3","ALB","Geranium","Geranium sylvaticum",5,4,2009-08-12,0.299730561970747,"2009"
"AEG3","ALB","Heracleum","Heracleum sphondylium",170,1,2009-07-28,0.299730561970747,"2009"
"AEG3","ALB","Heracleum","Heracleum sphondylium",125,2,2009-07-31,0.299730561970747,"2009"
"AEG3","ALB","Heracleum","Heracleum sphondylium",65,3,2009-08-06,0.299730561970747,"2009"
"AEG3","ALB","Heracleum","Heracleum sphondylium",40,4,2009-08-12,0.299730561970747,"2009"
"AEG3","ALB","Lathyrus","Lathyrus pratensis",90,3,2009-08-06,0.299730561970747,"2009"
"AEG3","ALB","Lathyrus","Lathyrus pratensis",55,4,2009-08-12,0.299730561970747,"2009"
"AEG3","ALB","Lotus","Lotus corniculatus",210,1,2009-07-28,0.299730561970747,"2009"
"AEG3","ALB","Lotus","Lotus corniculatus",155,2,2009-07-31,0.299730561970747,"2009"
"AEG3","ALB","Lotus","Lotus corniculatus",25,3,2009-08-06,0.299730561970747,"2009"
"AEG3","ALB","Lotus","Lotus corniculatus",75,4,2009-08-12,0.299730561970747,"2009"
"AEG3","ALB","Plantago","Plantago major",150,1,2009-07-28,0.299730561970747,"2009"
"AEG3","ALB","Plantago","Plantago major",190,2,2009-07-31,0.299730561970747,"2009"
"AEG3","ALB","Plantago","Plantago major",135,3,2009-08-06,0.299730561970747,"2009"
"AEG3","ALB","Plantago","Plantago major",130,4,2009-08-12,0.299730561970747,"2009"
"AEG3","ALB","Plantago","Plantago media",900,1,2009-07-28,0.299730561970747,"2009"
"AEG3","ALB","Plantago","Plantago media",820,2,2009-07-31,0.299730561970747,"2009"
"AEG3","ALB","Plantago","Plantago media",380,3,2009-08-06,0.299730561970747,"2009"
"AEG3","ALB","Plantago","Plantago media",235,4,2009-08-12,0.299730561970747,"2009"
"AEG3","ALB","Ranunculus","Ranunculus acris",15,1,2009-07-28,0.299730561970747,"2009"
"AEG3","ALB","Ranunculus","Ranunculus acris",20,4,2009-08-12,0.299730561970747,"2009"
"AEG3","ALB","Ranunculus","Ranunculus nemorosus",10,2,2009-07-31,0.299730561970747,"2009"
"AEG3","ALB","Ranunculus","Ranunculus nemorosus",10,3,2009-08-06,0.299730561970747,"2009"
"AEG3","ALB","Trifolium","Trifolium pratense",785,1,2009-07-28,0.299730561970747,"2009"
"AEG3","ALB","Trifolium","Trifolium pratense",915,2,2009-07-31,0.299730561970747,"2009"
"AEG3","ALB","Trifolium","Trifolium pratense",830,3,2009-08-06,0.299730561970747,"2009"
"AEG3","ALB","Trifolium","Trifolium pratense",780,4,2009-08-12,0.299730561970747,"2009"
"AEG3","ALB","Trifolium","Trifolium repens",1090,1,2009-07-28,0.299730561970747,"2009"
"AEG3","ALB","Trifolium","Trifolium repens",1100,2,2009-07-31,0.299730561970747,"2009"
"AEG3","ALB","Trifolium","Trifolium repens",680,3,2009-08-06,0.299730561970747,"2009"
"AEG3","ALB","Trifolium","Trifolium repens",200,4,2009-08-12,0.299730561970747,"2009"
"AEG3","ALB","Vicia","Vicia sativa",25,1,2009-07-28,0.299730561970747,"2009"
"AEG3","ALB","Vicia","Vicia sativa",35,2,2009-07-31,0.299730561970747,"2009"
"AEG3","ALB","Vicia","Vicia sativa",35,3,2009-08-06,0.299730561970747,"2009"
"AEG3","ALB","Vicia","Vicia sativa",95,4,2009-08-12,0.299730561970747,"2009"
"AEG30","ALB","Campanula","Campanula rotundifolia",20,2,2009-07-31,0.0251571396332237,"2009"
"AEG30","ALB","Campanula","Campanula rotundifolia",10,3,2009-08-06,0.0251571396332237,"2009"
"AEG30","ALB","Campanula","Campanula rotundifolia",10,4,2009-08-12,0.0251571396332237,"2009"
"AEG30","ALB","Colchicum","Colchicum autumnale",30,4,2009-08-12,0.0251571396332237,"2009"
"AEG30","ALB","Euphrasia","Euphrasia officinalis ssp. Rostkoviana",10,1,2009-07-27,0.0251571396332237,"2009"
"AEG30","ALB","Galium","Galium mollugo agg.",90,1,2009-07-27,0.0251571396332237,"2009"
"AEG30","ALB","Galium","Galium mollugo agg.",120,2,2009-07-31,0.0251571396332237,"2009"
"AEG30","ALB","Galium","Galium mollugo agg.",80,3,2009-08-06,0.0251571396332237,"2009"
"AEG30","ALB","Galium","Galium mollugo agg.",20,4,2009-08-12,0.0251571396332237,"2009"
"AEG30","ALB","Geranium","Geranium sylvaticum",5,4,2009-08-12,0.0251571396332237,"2009"
"AEG30","ALB","Heracleum","Heracleum sphondylium",45,1,2009-07-27,0.0251571396332237,"2009"
"AEG30","ALB","Heracleum","Heracleum sphondylium",80,2,2009-07-31,0.0251571396332237,"2009"
"AEG30","ALB","Heracleum","Heracleum sphondylium",15,4,2009-08-12,0.0251571396332237,"2009"
"AEG30","ALB","Knautia","Knautia arvensis",5,2,2009-07-31,0.0251571396332237,"2009"
"AEG30","ALB","Knautia","Knautia arvensis",5,4,2009-08-12,0.0251571396332237,"2009"
"AEG30","ALB","Lathyrus","Lathyrus pratensis",15,2,2009-07-31,0.0251571396332237,"2009"
"AEG30","ALB","Lathyrus","Lathyrus pratensis",5,3,2009-08-06,0.0251571396332237,"2009"
"AEG30","ALB","Lathyrus","Lathyrus pratensis",5,4,2009-08-12,0.0251571396332237,"2009"
"AEG30","ALB","Lotus","Lotus corniculatus",15,1,2009-07-27,0.0251571396332237,"2009"
"AEG30","ALB","Pimpinella","Pimpinella saxifraga",45,1,2009-07-27,0.0251571396332237,"2009"
"AEG30","ALB","Pimpinella","Pimpinella saxifraga",10,2,2009-07-31,0.0251571396332237,"2009"
"AEG30","ALB","Pimpinella","Pimpinella saxifraga",20,3,2009-08-06,0.0251571396332237,"2009"
"AEG30","ALB","Plantago","Plantago major",10,1,2009-07-27,0.0251571396332237,"2009"
"AEG30","ALB","Plantago","Plantago major",10,2,2009-07-31,0.0251571396332237,"2009"
"AEG30","ALB","Plantago","Plantago major",40,4,2009-08-12,0.0251571396332237,"2009"
"AEG30","ALB","Plantago","Plantago media",10,2,2009-07-31,0.0251571396332237,"2009"
"AEG30","ALB","Plantago","Plantago media",15,4,2009-08-12,0.0251571396332237,"2009"
"AEG30","ALB","Ranunculus","Ranunculus acris",25,1,2009-07-27,0.0251571396332237,"2009"
"AEG30","ALB","Ranunculus","Ranunculus acris",20,2,2009-07-31,0.0251571396332237,"2009"
"AEG30","ALB","Ranunculus","Ranunculus acris",10,4,2009-08-12,0.0251571396332237,"2009"
"AEG30","ALB","Ranunculus","Ranunculus repens",15,3,2009-08-06,0.0251571396332237,"2009"
"AEG30","ALB","Scabiosa","Scabiosa columbaria",2,1,2009-07-27,0.0251571396332237,"2009"
"AEG30","ALB","Trifolium","Trifolium pratense",160,1,2009-07-27,0.0251571396332237,"2009"
"AEG30","ALB","Trifolium","Trifolium pratense",135,2,2009-07-31,0.0251571396332237,"2009"
"AEG30","ALB","Trifolium","Trifolium pratense",85,3,2009-08-06,0.0251571396332237,"2009"
"AEG30","ALB","Trifolium","Trifolium pratense",155,4,2009-08-12,0.0251571396332237,"2009"
"AEG30","ALB","Trifolium","Trifolium repens",90,1,2009-07-27,0.0251571396332237,"2009"
"AEG30","ALB","Trifolium","Trifolium repens",60,2,2009-07-31,0.0251571396332237,"2009"
"AEG30","ALB","Trifolium","Trifolium repens",30,3,2009-08-06,0.0251571396332237,"2009"
"AEG30","ALB","Trifolium","Trifolium repens",30,4,2009-08-12,0.0251571396332237,"2009"
"AEG32","ALB","Achillea","Achillea millefolium agg.",55,1,2009-07-28,0.00836535953823214,"2009"
"AEG32","ALB","Achillea","Achillea millefolium agg.",140,2,2009-07-31,0.00836535953823214,"2009"
"AEG32","ALB","Achillea","Achillea millefolium agg.",270,3,2009-08-06,0.00836535953823214,"2009"
"AEG32","ALB","Achillea","Achillea millefolium agg.",80,4,2009-08-14,0.00836535953823214,"2009"
"AEG32","ALB","Agrimonia","Agrimonia eupatoria",170,1,2009-07-28,0.00836535953823214,"2009"
"AEG32","ALB","Agrimonia","Agrimonia eupatoria",150,2,2009-07-31,0.00836535953823214,"2009"
"AEG32","ALB","Agrimonia","Agrimonia eupatoria",200,3,2009-08-06,0.00836535953823214,"2009"
"AEG32","ALB","Agrimonia","Agrimonia eupatoria",110,4,2009-08-14,0.00836535953823214,"2009"
"AEG32","ALB","Carduus","Carduus nutans",10,1,2009-07-28,0.00836535953823214,"2009"
"AEG32","ALB","Carduus","Carduus nutans",10,2,2009-07-31,0.00836535953823214,"2009"
"AEG32","ALB","Carduus","Carduus nutans",30,3,2009-08-06,0.00836535953823214,"2009"
"AEG32","ALB","Carduus","Carduus nutans",20,4,2009-08-14,0.00836535953823214,"2009"
"AEG32","ALB","Cirsium","Cirsium arvense",70,1,2009-07-28,0.00836535953823214,"2009"
"AEG32","ALB","Cirsium","Cirsium arvense",135,2,2009-07-31,0.00836535953823214,"2009"
"AEG32","ALB","Cirsium","Cirsium arvense",180,3,2009-08-06,0.00836535953823214,"2009"
"AEG32","ALB","Cirsium","Cirsium arvense",75,4,2009-08-14,0.00836535953823214,"2009"
"AEG32","ALB","Convolvulus","Convolvulus arvensis",20,1,2009-07-28,0.00836535953823214,"2009"
"AEG32","ALB","Convolvulus","Convolvulus arvensis",30,2,2009-07-31,0.00836535953823214,"2009"
"AEG32","ALB","Daucus","Daucus carota",60,1,2009-07-28,0.00836535953823214,"2009"
"AEG32","ALB","Daucus","Daucus carota",150,2,2009-07-31,0.00836535953823214,"2009"
"AEG32","ALB","Daucus","Daucus carota",270,3,2009-08-06,0.00836535953823214,"2009"
"AEG32","ALB","Daucus","Daucus carota",100,4,2009-08-14,0.00836535953823214,"2009"
"AEG32","ALB","Galium","Galium mollugo agg.",180,1,2009-07-28,0.00836535953823214,"2009"
"AEG32","ALB","Galium","Galium mollugo agg.",130,2,2009-07-31,0.00836535953823214,"2009"
"AEG32","ALB","Galium","Galium mollugo agg.",30,3,2009-08-06,0.00836535953823214,"2009"
"AEG32","ALB","Galium","Galium verum",180,1,2009-07-28,0.00836535953823214,"2009"
"AEG32","ALB","Galium","Galium verum",280,2,2009-07-31,0.00836535953823214,"2009"
"AEG32","ALB","Galium","Galium verum",120,3,2009-08-06,0.00836535953823214,"2009"
"AEG32","ALB","Hypericum","Hypericum perforatum",10,1,2009-07-28,0.00836535953823214,"2009"
"AEG32","ALB","Hypericum","Hypericum perforatum",55,2,2009-07-31,0.00836535953823214,"2009"
"AEG32","ALB","Hypericum","Hypericum perforatum",70,3,2009-08-06,0.00836535953823214,"2009"
"AEG32","ALB","Hypericum","Hypericum perforatum",20,4,2009-08-14,0.00836535953823214,"2009"
"AEG32","ALB","Lathyrus","Lathyrus pratensis",90,1,2009-07-28,0.00836535953823214,"2009"
"AEG32","ALB","Lathyrus","Lathyrus pratensis",125,2,2009-07-31,0.00836535953823214,"2009"
"AEG32","ALB","Lathyrus","Lathyrus pratensis",200,3,2009-08-06,0.00836535953823214,"2009"
"AEG32","ALB","Lathyrus","Lathyrus pratensis",50,4,2009-08-14,0.00836535953823214,"2009"
"AEG32","ALB","Lotus","Lotus corniculatus",300,1,2009-07-28,0.00836535953823214,"2009"
